dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_num_views,hp_edge_dropout_rates,hp_use_gradient_confidence,hp_gradient_abstention_threshold,hp_checkpoint_control,diag_num_views,diag_use_gradient_confidence,diag_gradient_abstention_threshold,diag_feature_sim_mean,diag_raw_edge_score_mean,diag_raw_edge_score_std,diag_node_instability_mean,diag_node_entropy_mean,diag_node_jsd_mean,diag_node_confidence_mean,diag_projection_ratio,diag_residual_mean,diag_residual_std,diag_abstention_fraction,diag_edge_score_mean,diag_edge_score_std,diag_gradient_confidence_mean,diag_gradient_confidence_std,diag_projection_beta,diag_alpha,diag_residual_feature_sim_corr,diag_residual_auc
CiteSeer,degree_aligned_random,0.3,4,Random-Matched,random_matched,GCN,0.549,0.5340564435019899,0.594,0.22231614539306846,0.19267399267399268,0.206436420722135,0.19993239817475073,0.6099374890327454,0.6039290428161621,11834,9468,0.8027315139770508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,Feature-only,feature_only,GCN,0.65,0.6289062885306786,0.66,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.19993239817475073,0.6079093813896179,0.6888466477394104,11834,9468,0.92928147315979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.626,0.6010733796859844,0.62,0.39983093829247673,0.3465201465201465,0.3712715855572998,0.19993239817475073,0.6079093813896179,0.6542036533355713,11834,9468,1.4745476245880127,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8430241346359253,1.711481978361462e-08,4.585016597502545e-07,4.4138681687400094e-07,0.30000001192092896,0.2642832100391388,0.7354823705878188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.632,0.6095368263750223,0.624,0.4640743871513102,0.4021978021978022,0.4309262166405024,0.19993239817475073,0.6079093813896179,0.6529362201690674,11834,9468,2.095919370651245,0.1,0.5,0.3,,0.1,0.5,,0.8430241346359253,,,,0.33184316754341125,0.3339182734489441,0.68092840083174,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.087238908960899e-08,0.8829220533370972,0.6009178161621094,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.651,0.6240629061935193,0.694,0.7227387996618766,0.6263736263736264,0.6711145996860283,0.19993239817475073,0.6079093813896179,0.7027883529663086,11834,9468,2.8489651679992676,,,0.3,,,,,0.8430241346359253,,,,,,0.9039731358272658,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.1569758653640747,0.6748573184013367,0.3801754117012024,0.5000000596046448,0.7432611584663391,0.09540517628192902,0.7337244153022766,0.003373145591467619,0.5,0.2887117266654968,0.10005070269107819,0.7246025800704956,0.3353734016418457,1.0,0.0,0.0580812431871891,0.5,-0.0011603160528466105,0.6066455110501684
CiteSeer,degree_aligned_random,0.3,5,Random-Matched,random_matched,GCN,0.612,0.5888845253977454,0.608,0.23245984784446322,0.20146520146520147,0.21585557299843014,0.19993239817475073,0.6079093813896179,0.6096324324607849,11834,9468,0.9528653621673584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,Feature-only,feature_only,GCN,0.618,0.5789407392494341,0.656,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.19993239817475073,0.6146695613861084,0.6924377083778381,11834,9468,0.6572139263153076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.609,0.5930927163827566,0.604,0.3879966187658495,0.3362637362637363,0.3602825745682888,0.19993239817475073,0.6146695613861084,0.657794713973999,11834,9468,1.2540881633758545,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8428879380226135,4.485566932999063e-06,1.5574163626297377e-05,1.1088596693298314e-05,0.30000001192092896,0.2622871398925781,0.729829016911618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.603,0.5716510487353859,0.622,0.4378698224852071,0.37948717948717947,0.4065934065934066,0.19993239817475073,0.6146695613861084,0.6516687870025635,11834,9468,1.8017170429229736,0.1,0.5,0.3,,0.1,0.5,,0.8428879380226135,,,,0.3000660836696625,0.3405509293079376,0.6133788150923476,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.6393978796713782e-07,0.9324404001235962,0.7199279069900513,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.624,0.6070110398021781,0.628,0.6441251056635672,0.5582417582417583,0.598116169544741,0.19993239817475073,0.6146695613861084,0.6901140809059143,11834,9468,3.0041420459747314,,,0.3,,,,,0.8428879380226135,,,,,,0.8776160058453556,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.1571120023727417,0.4587000012397766,0.10122276842594147,0.5000000596046448,1.2239317893981934,0.20777416229248047,0.5053088068962097,0.020349271595478058,0.5,0.2887117266654968,0.10005070269107819,0.726301372051239,0.3326686918735504,1.0,0.0,-0.14265690743923187,0.5,0.007997876964509487,0.5399328958973071
CiteSeer,degree_aligned_random,0.3,6,Random-Matched,random_matched,GCN,0.582,0.5339318412946422,0.602,0.25443786982248523,0.2205128205128205,0.23626373626373628,0.19993239817475073,0.6146695613861084,0.6142796874046326,11834,9468,0.6492147445678711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,7,Feature-only,feature_only,GCN,0.642,0.6227154215879124,0.656,0.6458157227387996,0.5597069597069597,0.5996860282574569,0.19993239817475073,0.6099374890327454,0.6907477974891663,11834,9468,0.8321328163146973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,7,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.599,0.581522666076462,0.61,0.4074387151310228,0.35311355311355314,0.3783359497645212,0.19993239817475073,0.6099374890327454,0.6563160419464111,11834,9468,1.514676809310913,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8426293730735779,6.849084144278095e-08,3.673034143503173e-07,2.9881258001296374e-07,0.30000001192092896,0.26796039938926697,0.7478182918428964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,7,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.629,0.6012750329555888,0.626,0.43871513102282333,0.3802197802197802,0.4073783359497645,0.19993239817475073,0.6099374890327454,0.6546261310577393,11834,9468,2.2470529079437256,0.1,0.5,0.3,,0.1,0.5,,0.8426293730735779,,,,0.3135349750518799,0.3347399830818176,0.6404465774413051,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,8.24097146079339e-09,0.9395385980606079,0.709609866142273,0.5000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,7,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.629,0.604935580384015,0.652,0.6965342349957735,0.6036630036630036,0.6467817896389325,0.19993239817475073,0.6099374890327454,0.7017321586608887,11834,9468,3.1715619564056396,,,0.3,,,,,0.8426293730735779,,,,,,0.8952595003122243,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.15737074613571167,0.6595286726951599,0.37359532713890076,0.5000000596046448,0.7634819746017456,0.12499511241912842,0.7227644920349121,0.0027637004386633635,0.5,0.2887117266654968,0.10005070269107819,0.724103569984436,0.3339904546737671,1.0,0.0,0.052573129534721375,0.5,-0.00027757216594181955,0.5916538719043113
CiteSeer,degree_aligned_random,0.3,7,Random-Matched,random_matched,GCN,0.578,0.5489444474958974,0.602,0.23076923076923078,0.2,0.21428571428571427,0.19993239817475073,0.6099374890327454,0.6113223433494568,11834,9468,0.8065364360809326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,8,Feature-only,feature_only,GCN,0.648,0.623789034634548,0.674,0.6365173288250211,0.5516483516483517,0.5910518053375196,0.19993239817475073,0.6173736453056335,0.6896916031837463,11834,9468,0.9179792404174805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,8,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.626,0.6011630698500828,0.626,0.4074387151310228,0.35311355311355314,0.3783359497645212,0.19993239817475073,0.6173736453056335,0.6643430590629578,11834,9468,1.5868031978607178,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8423498272895813,8.634939874241354e-09,6.116338795436604e-07,6.029989094713528e-07,0.30000001192092896,0.27146634459495544,0.7461313949670717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.644,0.6201917925322514,0.656,0.46830092983939137,0.40586080586080586,0.434850863422292,0.19993239817475073,0.6173736453056335,0.6590620875358582,11834,9468,2.2014248371124268,0.1,0.5,0.3,,0.1,0.5,,0.8423498272895813,,,,0.32944589853286743,0.336186021566391,0.6950697515723878,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,-1.2885633395853802e-06,0.8836403489112854,0.5782238245010376,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,8,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.653,0.628321189964333,0.668,0.6880811496196112,0.5963369963369963,0.6389324960753532,0.19993239817475073,0.6173736453056335,0.6989860534667969,11834,9468,2.920762777328491,,,0.3,,,,,0.8423498272895813,,,,,,0.8911742694914927,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.1576501429080963,0.6720939874649048,0.3680320382118225,0.5000000596046448,0.7833468914031982,0.10880786180496216,0.7161270976066589,0.002957944991067052,0.5,0.2887117266654968,0.10005070269107819,0.7245945930480957,0.33520984649658203,1.0,0.0,0.054389286786317825,0.5,-0.0011935178190469742,0.5897012624165524
CiteSeer,degree_aligned_random,0.3,8,Random-Matched,random_matched,GCN,0.622,0.5922469174719441,0.628,0.24344885883347422,0.210989010989011,0.2260596546310832,0.19993239817475073,0.6173736453056335,0.6208280324935913,11834,9468,0.8864216804504395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,9,Feature-only,feature_only,GCN,0.614,0.5990659282877244,0.646,0.6398985629754861,0.5545787545787546,0.5941915227629513,0.19993239817475073,0.6074023842811584,0.6820870637893677,11834,9468,0.9223008155822754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,9,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.62,0.5987342921844365,0.596,0.3989856297548605,0.3457875457875458,0.3704866562009419,0.19993239817475073,0.6074023842811584,0.6520912647247314,11834,9468,1.1047093868255615,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8426215052604675,5.874700946151279e-06,2.0308241801103577e-05,1.4433540854952298e-05,0.29999998211860657,0.2659724950790405,0.7391438453169561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,9,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.625,0.6028007898881224,0.594,0.463229078613694,0.4014652014652015,0.43014128728414447,0.19993239817475073,0.6074023842811584,0.6474440097808838,11834,9468,1.9330196380615234,0.1,0.5,0.3,,0.1,0.5,,0.8426215052604675,,,,0.34046557545661926,0.327584445476532,0.6994301100188622,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.4429851919194334e-07,0.8595572113990784,0.5973527431488037,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,9,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.644,0.6133991175595702,0.628,0.6635672020287405,0.575091575091575,0.6161695447409733,0.19993239817475073,0.6074023842811584,0.6892691254615784,11834,9468,2.996250867843628,,,0.3,,,,,0.8426215052604675,,,,,,0.8868914843211855,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.15737846493721008,0.5386118292808533,0.24176977574825287,0.5,1.010664701461792,0.19435244798660278,0.6105737090110779,0.000352545379428193,0.5,0.2887117564678192,0.10005070269107819,0.7238956093788147,0.3356577455997467,1.0,0.0,0.01877698488533497,0.5,0.0005053940112702549,0.569652392861971
CiteSeer,degree_aligned_random,0.3,9,Random-Matched,random_matched,GCN,0.598,0.577355720739132,0.596,0.2502113271344041,0.21684981684981686,0.23233908948194665,0.19993239817475073,0.6074023842811584,0.6062526702880859,11834,9468,0.8141748905181885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,0,Feature-only,feature_only,GCN,0.688,0.6861902215567998,0.682,0.4325754946199236,0.37489659321651503,0.40167600016115385,0.19999652904323073,0.6172228455543518,0.6656398773193359,115242,92194,5.40483832359314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.614,0.6124682335769814,0.618,0.1575841721624436,0.13657215913363915,0.14632770637766407,0.19999652904323073,0.6172228455543518,0.6117100715637207,115242,92194,8.167866945266724,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7606876492500305,5.7592199453893045e-08,3.332904725539265e-07,2.7569831217988394e-07,0.30000001192092896,0.2771926820278168,0.613706633074451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.638,0.6399692522479934,0.612,0.0934571329399514,0.08099571331879371,0.08678135449820716,0.19999652904323073,0.6172228455543518,0.598845899105072,115242,92194,12.811335802078247,0.1,0.5,0.3,,0.1,0.5,,0.7606876492500305,,,,0.24518942832946777,0.32971855998039246,0.26713254288226906,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,5.426886051651536e-09,0.9756425023078918,0.9052245616912842,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,0,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.668,0.6686395483361692,0.694,0.5416522040958001,0.4694291945551628,0.5029612022078079,0.19999652904323073,0.6172228455543518,0.6911729574203491,115242,92194,16.011090517044067,,,0.3,,,,,0.7606876492500305,,,,,,0.8255730378728476,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.2393123060464859,0.7414180636405945,0.368898868560791,0.5,0.6105812788009644,0.04442809522151947,0.7422599196434021,0.000772987783420831,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7271162271499634,0.3272891044616699,0.9999999403953552,0.0,0.027802778407931328,0.5,-0.0009589624241925776,0.616840717318514
PubMed,feature_similar_cross_class,0.3,0,Random-Matched,random_matched,GCN,0.611,0.6043690469944152,0.65,0.2269177368969108,0.19666090095510266,0.2107086741066033,0.19999652904323073,0.6172228455543518,0.6164826154708862,115242,92194,5.091470241546631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,1,Feature-only,feature_only,GCN,0.657,0.6579656526712934,0.682,0.4334432488719195,0.3756486425509513,0.40248176946940084,0.19999652904323073,0.6172228455543518,0.6657916903495789,115242,92194,5.111871242523193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.613,0.6101317246768247,0.61,0.17259632072197154,0.14958261261938782,0.160267515410338,0.19999652904323073,0.6172228455543518,0.6144217848777771,115242,92194,7.944768190383911,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7608298063278198,2.393913121068181e-07,1.2270098750377656e-06,9.87618591352657e-07,0.30000001192092896,0.27602145075798035,0.6215965381623773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.63,0.6323235441255695,0.636,0.15905935439083652,0.13785064300218094,0.14769751420168406,0.19999652904323073,0.6172228455543518,0.611579954624176,115242,92194,12.552002668380737,0.1,0.5,0.3,,0.1,0.5,,0.7608298063278198,,,,0.2641932964324951,0.3384198546409607,0.33134940335598334,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.2677426752816245e-07,0.9684966802597046,0.797751247882843,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,1,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.676,0.677431788573541,0.71,0.5111072544255467,0.44295705798300367,0.4745981225575118,0.19999652904323073,0.6172228455543518,0.6840141415596008,115242,92194,15.728827476501465,,,0.3,,,,,0.7608298063278198,,,,,,0.8066735888098969,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.2391701489686966,0.6820788979530334,0.27885568141937256,0.5,1.089033603668213,0.00037002356839366257,0.3837980628013611,0.0026258418802171946,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7271248698234558,0.32870474457740784,0.9999999403953552,0.0,-0.051243193447589874,0.5,0.0006280289962887764,0.577921499999827
PubMed,feature_similar_cross_class,0.3,1,Random-Matched,random_matched,GCN,0.622,0.6271710188669056,0.664,0.23186393613328704,0.20094758216138978,0.21530155916361146,0.19999652904323073,0.6172228455543518,0.6168514490127563,115242,92194,5.0274977684021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,2,Feature-only,feature_only,GCN,0.66,0.6612681727730257,0.658,0.43196806664352655,0.3743701586824096,0.40111196164538093,0.19999652904323073,0.6172228455543518,0.6655313968658447,115242,92194,5.346254110336304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.619,0.6215020032352712,0.614,0.16322457480041652,0.14146047980747536,0.1515652068812699,0.19999652904323073,0.6172228455543518,0.6131418347358704,115242,92194,8.481391668319702,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7606948614120483,6.902047822165969e-09,3.8675636915286304e-08,3.1773588204941916e-08,0.29999998211860657,0.2735294699668884,0.6145653180297594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.618,0.6112891873136963,0.61,0.09909753557792433,0.08588403399262992,0.09201885500181299,0.19999652904323073,0.6172228455543518,0.5983903408050537,115242,92194,12.631115674972534,0.1,0.5,0.3,,0.1,0.5,,0.7606948614120483,,,,0.2334812581539154,0.3399760127067566,0.27702732778017647,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.8359608822702285e-09,0.9883028268814087,0.945159912109375,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,2,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.672,0.6712134036987468,0.688,0.5398299201666088,0.4678498909528465,0.501269086660489,0.19999652904323073,0.6172228455543518,0.6900665760040283,115242,92194,16.206129550933838,,,0.3,,,,,0.7606948614120483,,,,,,0.8246381571059903,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.23930510878562927,0.7564208507537842,0.40798071026802063,0.5,0.4206807017326355,0.07289794832468033,0.8279536366462708,0.00024199434847105294,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7262636423110962,0.32874637842178345,0.9999999403953552,0.0,0.015556235797703266,0.5,-0.0005664160707965493,0.6159036838520062
PubMed,feature_similar_cross_class,0.3,2,Random-Matched,random_matched,GCN,0.623,0.6223046421830901,0.646,0.23273169038528288,0.20169963149582612,0.2161073284718585,0.19999652904323073,0.6172228455543518,0.6177191734313965,115242,92194,5.114820718765259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,3,Feature-only,feature_only,GCN,0.656,0.6536434820064484,0.65,0.4325754946199236,0.37489659321651503,0.40167600016115385,0.19999652904323073,0.6172228455543518,0.6656398773193359,115242,92194,5.3486151695251465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.615,0.6153201259990576,0.61,0.17190211732037486,0.14898097315183875,0.15962289996374035,0.19999652904323073,0.6172228455543518,0.6138794422149658,115242,92194,8.307941436767578,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7607199549674988,4.6936210473802475e-09,5.587788010075201e-08,5.118426571470991e-08,0.30000001192092896,0.2789369821548462,0.6200917336625257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.628,0.6287295407022856,0.624,0.14326622700451233,0.12416334511543957,0.13303251279158776,0.19999652904323073,0.6172228455543518,0.6076100468635559,115242,92194,12.929629802703857,0.1,0.5,0.3,,0.1,0.5,,0.7607199549674988,,,,0.2768915295600891,0.33147546648979187,0.331888138182594,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,5.533887570408069e-09,0.9635462164878845,0.8397439122200012,0.4999999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,3,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.664,0.6659536981392633,0.674,0.5292433182922597,0.4586748890727232,0.49143870109987514,0.19999652904323073,0.6172228455543518,0.6880274415016174,115242,92194,16.20001459121704,,,0.3,,,,,0.7607199549674988,,,,,,0.8216567923740554,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.2392800748348236,0.7512844800949097,0.3906007707118988,0.5,0.437417596578598,0.07458732277154922,0.8216038942337036,0.00034186459379270673,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7261371612548828,0.32813867926597595,0.9999999403953552,0.0,-0.018489660695195198,0.5,0.0005000451928935945,0.6081783765123286
PubMed,feature_similar_cross_class,0.3,3,Random-Matched,random_matched,GCN,0.614,0.6139515549433942,0.636,0.23151683443248872,0.20064676242761526,0.21497925144031263,0.19999652904323073,0.6172228455543518,0.6179794669151306,115242,92194,5.16243052482605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,4,Feature-only,feature_only,GCN,0.67,0.6681923473332879,0.688,0.4304928844151336,0.3730916748138678,0.39974215382136097,0.19999652904323073,0.6172228455543518,0.6652276515960693,115242,92194,5.50298285484314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.651,0.6487531480337271,0.646,0.15576188823325235,0.13499285553132284,0.14463559083034525,0.19999652904323073,0.6172228455543518,0.6109074354171753,115242,92194,8.449395656585693,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7608681321144104,6.504057736833602e-09,3.963099004522519e-08,3.312693053203475e-08,0.30000001192092896,0.27472519874572754,0.6134205051446359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.642,0.6411707127753913,0.628,0.11055189170426935,0.09581108520718959,0.10265500987067401,0.19999652904323073,0.6172228455543518,0.6013840436935425,115242,92194,12.880637645721436,0.1,0.5,0.3,,0.1,0.5,,0.7608681321144104,,,,0.24851453304290771,0.34161898493766785,0.28950317113909796,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,5.883486142721495e-09,0.9810658693313599,0.9270023703575134,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
