dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_score_ratio,hp_lambda_pos,hp_lambda_neg,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_lambda_pos,diag_lambda_neg,diag_consistency_weight,diag_num_checkpoints,diag_feature_risk_mean,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,diag_mode,diag_degree_norm,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,hp_num_views,hp_edge_dropout_rates,hp_use_gradient_confidence,hp_gradient_abstention_threshold,hp_checkpoint_control,diag_num_views,diag_use_gradient_confidence,diag_gradient_abstention_threshold,diag_skip_residualization,diag_feature_sim_mean,diag_raw_edge_score_mean,diag_raw_edge_score_std,diag_node_instability_mean,diag_node_entropy_mean,diag_node_jsd_mean,diag_node_confidence_mean,diag_projection_ratio,diag_residual_mean,diag_residual_std,diag_abstention_fraction,diag_edge_score_mean,diag_edge_score_std,diag_gradient_confidence_mean,diag_gradient_confidence_std,diag_projection_beta,diag_alpha,diag_residual_feature_sim_corr,diag_residual_auc,diag_raw_stability_auc,diag_feature_risk_auc
Actor,degree_aligned_random,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.2914473684210526,0.2329475183072034,0.30304276315789475,0.475258918296893,0.41243290475596056,0.44162266925081867,0.2002506012990941,0.21797992289066315,0.22159592807292938,69433,55529,4.921715974807739,0.3,0.1,0.5,,,,,0.1,0.5,,,0.8387483358383179,,,,,0.30000001192092896,0.2996082603931427,0.556635187830715,feature_pos_neg,False,4.325487736878131e-07,1.2839062719649519e-06,8.513574698554294e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,3,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.2769736842105263,0.21192422398553976,0.29605263157894735,0.46835443037974683,0.4064411434277868,0.43520684354741695,0.2002506012990941,0.21797992289066315,0.22127176821231842,69433,55529,10.128047704696655,0.3,,,,,200.0,stability_residual,,,,,0.8387483358383179,,,,,,,0.6015530098530689,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.16125164926052094,0.43318048119544983,0.044745951890945435,0.5000000596046448,1.5467861890792847,0.037041667848825455,0.27081769704818726,0.302275151014328,0.5,0.28868135809898376,0.10001008212566376,0.7252441048622131,0.3174338936805725,1.0,0.0,-0.5497995018959045,0.5,0.18498055636882782,0.5761894953088471,0.5075012739511219,0.495686625176204
Actor,degree_aligned_random,0.3,3,Random-Matched,random_matched,GCN,0.2914473684210526,0.2422452910897397,0.3120888157894737,0.2277042577675489,0.19760329546873048,0.21158858517676937,0.2002506012990941,0.21797992289066315,0.22011922299861908,69433,55529,3.1340389251708984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,4,Feature-only,feature_only,GCN,0.2855263157894737,0.22598889123909022,0.29523026315789475,0.0,0.0,0.0,0.2002506012990941,0.21668370068073273,0.2181742936372757,69433,55529,3.146596670150757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,4,GCN-Jaccard,jaccard,GCN,0.2901315789473684,0.24835140060242486,0.2915296052631579,0.0,0.0,0.0,0.2002506012990941,0.21668370068073273,0.2181742936372757,69433,55529,1.9830093383789062,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,4,DegreeAwareRandom,degree_aware_random,GCN,0.2723684210526316,0.20585243863197852,0.29769736842105265,0.23152483246121364,0.3148171264511297,0.2668218366483284,0.31377010931401494,0.21668370068073273,0.21825088560581207,69433,47647,1.6092867851257324,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.26513157894736844,0.22452417161109972,0.2964638157894737,0.3174626006904488,0.2754961927349894,0.2949943193209918,0.2002506012990941,0.21668370068073273,0.21795818209648132,69433,55529,7.732247352600098,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.8383178114891052,8.260506660917599e-07,0.8129563927650452,0.4212784171104431,0.5,0.29346963763237,0.4104209542274475,0.5263452194546087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.28289473684210525,0.2353803874719333,0.3079769736842105,0.4736766398158803,0.4110597927849207,0.4401523758604558,0.2002506012990941,0.21668370068073273,0.21849843859672546,69433,55529,4.897210597991943,0.3,0.1,0.5,,,,,0.1,0.5,,,0.8383178114891052,,,,,0.30000001192092896,0.30024683475494385,0.5535211980495608,feature_pos_neg,False,1.7624303438878997e-07,6.859886525489856e-07,5.097455755276314e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,4,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.27171052631578946,0.22234909904109537,0.3026315789473684,0.44864787111622556,0.38933965797029085,0.41689500768562454,0.2002506012990941,0.21668370068073273,0.22127176821231842,69433,55529,10.126106262207031,0.3,,,,,200.0,stability_residual,,,,,0.8383178114891052,,,,,,,0.5960312543797054,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.1616821587085724,0.6571285128593445,0.1595536768436432,0.5,1.6074602603912354,0.0004152942856308073,0.21490582823753357,0.06741634756326675,0.5,0.28868135809898376,0.10001008212566376,0.7248361110687256,0.3220129609107971,1.0,0.0,-0.2596484422683716,0.5,0.077476866543293,0.555017170519554,0.5270885244215688,0.4932479790074273
Actor,degree_aligned_random,0.3,4,Random-Matched,random_matched,GCN,0.27039473684210524,0.2127810951623315,0.29769736842105265,0.2304372842347526,0.19997503432779928,0.21412818285103252,0.2002506012990941,0.21668370068073273,0.21662554144859314,69433,55529,3.05462646484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,5,Feature-only,feature_only,GCN,0.29407894736842105,0.23567002256038064,0.28824013157894735,0.0,0.0,0.0,0.2002506012990941,0.21890167891979218,0.22094760835170746,69433,55529,3.1819005012512207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,5,GCN-Jaccard,jaccard,GCN,0.29539473684210527,0.23578843310196457,0.2870065789473684,0.0,0.0,0.0,0.2002506012990941,0.21890167891979218,0.22094760835170746,69433,55529,1.9986720085144043,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,5,DegreeAwareRandom,degree_aware_random,GCN,0.2914473684210526,0.2299140532284601,0.2886513157894737,0.233711178693208,0.3165647235051804,0.26890043473650727,0.3125603099390779,0.21890167891979218,0.21958476305007935,69433,47731,1.6617927551269531,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,5,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.2835526315789474,0.22358122268453987,0.2865953947368421,0.3273878020713464,0.2841093496442392,0.3042170687696317,0.2002506012990941,0.21890167891979218,0.21986709535121918,69433,55529,7.837790489196777,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.8387598991394043,8.077607276391063e-07,0.7968689203262329,0.39688482880592346,0.5,0.2969955801963806,0.4116641879081726,0.5250962791115129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,5,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.2769736842105263,0.19881548783555333,0.2886513157894737,0.48043728423475257,0.4169267257520909,0.44643453852837,0.2002506012990941,0.21890167891979218,0.22116371989250183,69433,55529,4.96240234375,0.3,0.1,0.5,,,,,0.1,0.5,,,0.8387598991394043,,,,,0.29999998211860657,0.3007921576499939,0.5595551468811416,feature_pos_neg,False,1.04857235783129e-06,4.005964001407847e-06,2.957391643576557e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,5,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.29605263157894735,0.2374571250885394,0.29276315789473684,0.45109321058688145,0.3914617401073524,0.4191672792889127,0.2002506012990941,0.21890167891979218,0.22400908172130585,69433,55529,10.076137065887451,0.3,,,,,200.0,stability_residual,,,,,0.8387598991394043,,,,,,,0.5940730154553525,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.16124007105827332,0.8048362135887146,0.23668430745601654,0.5000000596046448,1.574012279510498,0.0028266250155866146,0.27211546897888184,0.05606165900826454,0.5,0.28868135809898376,0.10001008212566376,0.7248980402946472,0.3233182430267334,1.0,0.0,-0.23677514493465424,0.5,0.0689697191119194,0.5433785822956672,0.5175386137595844,0.4959435807499724
Actor,degree_aligned_random,0.3,5,Random-Matched,random_matched,GCN,0.2756578947368421,0.21582217697740164,0.2911184210526316,0.2297180667433832,0.19935089252278118,0.21345986767359484,0.2002506012990941,0.21890167891979218,0.22080354392528534,69433,55529,3.1745593547821045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,6,Feature-only,feature_only,GCN,0.3138157894736842,0.2415926954606941,0.30633223684210525,0.0,0.0,0.0,0.2002506012990941,0.2181527465581894,0.2200111597776413,69433,55529,3.1303162574768066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,6,GCN-Jaccard,jaccard,GCN,0.2986842105263158,0.23112084054340337,0.3026315789473684,0.0,0.0,0.0,0.2002506012990941,0.2181527465581894,0.2200111597776413,69433,55529,1.8912973403930664,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,6,DegreeAwareRandom,degree_aware_random,GCN,0.3,0.23950595088274423,0.29317434210526316,0.23566176470588235,0.32005991761328173,0.2714520141866497,0.313395647602725,0.2181527465581894,0.22027143836021423,69433,47673,1.658647060394287,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,6,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.30986842105263157,0.231537958201062,0.30098684210526316,0.32695627157652474,0.2837348645612283,0.30381607966316915,0.2002506012990941,0.2181527465581894,0.2192908227443695,69433,55529,7.731289625167847,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.8393532633781433,8.373784794457606e-07,0.8337029814720154,0.44487664103507996,0.5,0.29846876859664917,0.40905144810676575,0.5322068681746344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,6,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.28618421052631576,0.20248672484090893,0.30879934210526316,0.48130034522439585,0.4176756959181126,0.44723651674129516,0.2002506012990941,0.2181527465581894,0.22083956003189087,69433,55529,4.9782631397247314,0.3,0.1,0.5,,,,,0.1,0.5,,,0.8393532633781433,,,,,0.29999998211860657,0.3018695116043091,0.5665542455746142,feature_pos_neg,False,1.7125741180734622e-07,7.324560442611983e-07,5.611987035081256e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,6,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.2894736842105263,0.1968423309980484,0.2993421052631579,0.45972382048331417,0.3989514417675696,0.4271870614181648,0.2002506012990941,0.2181527465581894,0.22213618457317352,69433,55529,9.98753809928894,0.3,,,,,200.0,stability_residual,,,,,0.8393532633781433,,,,,,,0.604623462439208,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.1606467068195343,0.5897217392921448,0.1558990776538849,0.5,1.6062792539596558,0.0005100665148347616,0.21857963502407074,0.0685112327337265,0.5,0.28868135809898376,0.10001008212566376,0.7242067456245422,0.3224325478076935,1.0,0.0,-0.26174837350845337,0.5,0.07757528871297836,0.5476034652611034,0.5167308975359681,0.5009101326925407
Actor,degree_aligned_random,0.3,6,Random-Matched,random_matched,GCN,0.3105263157894737,0.2502049885892905,0.30633223684210525,0.22684119677790565,0.19685432530270877,0.21078660696384416,0.2002506012990941,0.2181527465581894,0.21871455013751984,69433,55529,3.1355481147766113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,7,Feature-only,feature_only,GCN,0.29736842105263156,0.21626810202012492,0.2948190789473684,0.0,0.0,0.0,0.2002506012990941,0.21645326912403107,0.21788614988327026,69433,55529,3.087374210357666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,7,GCN-Jaccard,jaccard,GCN,0.27960526315789475,0.2110019425999881,0.2964638157894737,0.0,0.0,0.0,0.2002506012990941,0.21645326912403107,0.21788614988327026,69433,55529,1.9925734996795654,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,7,DegreeAwareRandom,degree_aware_random,GCN,0.2980263157894737,0.22993084772275063,0.29975328947368424,0.23765290168306816,0.32255648483335414,0.27367083245075197,0.31319401437356875,0.21645326912403107,0.2176903486251831,69433,47687,1.6665372848510742,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,7,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.27828947368421053,0.21531783367906598,0.2993421052631579,0.31775028768699654,0.27574584945699665,0.29526164539196686,0.2002506012990941,0.21645326912403107,0.21889463067054749,69433,55529,7.7540953159332275,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.8386459350585938,8.917660352381063e-07,0.8220406770706177,0.4320732355117798,0.5,0.29756152629852295,0.4108789563179016,0.5223781754974479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,7,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.29078947368421054,0.2203499824154746,0.2989309210526316,0.49065017261219795,0.4257895393833479,0.45592461404798507,0.2002506012990941,0.21645326912403107,0.2201552391052246,69433,55529,5.001541376113892,0.3,0.1,0.5,,,,,0.1,0.5,,,0.8386459350585938,,,,,0.29999998211860657,0.30036109685897827,0.5626364530912251,feature_pos_neg,False,2.31285682161797e-07,8.377853646379663e-07,6.064997819521523e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,7,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.29078947368421054,0.21616400441422404,0.30386513157894735,0.4252013808975834,0.3689926351267008,0.39510793290115614,0.2002506012990941,0.21645326912403107,0.21864251792430878,69433,55529,10.104270458221436,0.3,,,,,200.0,stability_residual,,,,,0.8386459350585938,,,,,,,0.5900148211563615,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.16135403513908386,0.5216552019119263,0.1632445603609085,0.5,1.6027791500091553,0.0006199250346980989,0.22869177162647247,0.039955008774995804,0.5,0.28868135809898376,0.10001008212566376,0.7247174978256226,0.3224276602268219,1.0,0.0,-0.1998889297246933,0.5,0.042753782123327255,0.5227169387425648,0.5016928276203022,0.4953774768526662
Actor,degree_aligned_random,0.3,7,Random-Matched,random_matched,GCN,0.3046052631578947,0.22606868777930672,0.3067434210526316,0.23201956271576524,0.2013481462988391,0.21559847624139544,0.2002506012990941,0.21645326912403107,0.21637342870235443,69433,55529,3.1538233757019043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,8,Feature-only,feature_only,GCN,0.29605263157894735,0.23704919023935137,0.30550986842105265,0.0,0.0,0.0,0.2002506012990941,0.2173462212085724,0.21900267899036407,69433,55529,3.0961380004882812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,8,GCN-Jaccard,jaccard,GCN,0.2901315789473684,0.2305011667754317,0.30550986842105265,0.0,0.0,0.0,0.2002506012990941,0.2173462212085724,0.21900267899036407,69433,55529,2.0268778800964355,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,8,DegreeAwareRandom,degree_aware_random,GCN,0.2835526315789474,0.23310012811816977,0.3001644736842105,0.24096052994755726,0.32692547746848083,0.2774364406779661,0.31307879538547956,0.2173462212085724,0.21895375847816467,69433,47695,1.6399660110473633,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.2881578947368421,0.17178156878165765,0.29851973684210525,0.32422324510932105,0.28136312570215954,0.301276481988906,0.2002506012990941,0.2173462212085724,0.21835437417030334,69433,55529,7.690447092056274,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.8400923609733582,8.82404833646433e-07,0.8208560943603516,0.4315464198589325,0.5,0.2959735095500946,0.4133610725402832,0.5316166357644937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,8,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.2894736842105263,0.1734038308527422,0.29975328947368424,0.48072497123130037,0.4171763824740981,0.4467018645993451,0.2002506012990941,0.2173462212085724,0.2161933332681656,69433,55529,4.965906620025635,0.3,0.1,0.5,,,,,0.1,0.5,,,0.8400923609733582,,,,,0.29999998211860657,0.30036261677742004,0.5650001697573159,feature_pos_neg,False,2.3759415057611477e-07,8.296485702885548e-07,5.920543344473117e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,8,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.2855263157894737,0.23646280122780056,0.2935855263157895,0.44203107019562715,0.3835975533641243,0.4107465080531979,0.2002506012990941,0.2173462212085724,0.22029930353164673,69433,55529,9.968722105026245,0.3,,,,,200.0,stability_residual,,,,,0.8400923609733582,,,,,,,0.6000600067046136,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.15990768373012543,0.5913426876068115,0.17647644877433777,0.4999999701976776,1.6070019006729126,0.0001022905926220119,0.21560463309288025,0.05873628705739975,0.5,0.28868135809898376,0.10001008212566376,0.7249049544334412,0.3212125301361084,1.0,0.0,-0.24235744774341583,0.5,0.06578334420919418,0.5300147609986784,0.5019266643206728,0.5033157271925355
Actor,degree_aligned_random,0.3,8,Random-Matched,random_matched,GCN,0.2881578947368421,0.2169217483097325,0.2972861842105263,0.23259493670886075,0.20184745974285356,0.21613312838334556,0.2002506012990941,0.2173462212085724,0.21716579794883728,69433,55529,3.0547800064086914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,9,Feature-only,feature_only,GCN,0.29407894736842105,0.2192172521243057,0.3034539473684211,0.0,0.0,0.0,0.2002506012990941,0.21550270915031433,0.2166975885629654,69433,55529,3.1657426357269287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,9,GCN-Jaccard,jaccard,GCN,0.29078947368421054,0.18976058545543115,0.3026315789473684,0.0,0.0,0.0,0.2002506012990941,0.21550270915031433,0.2166975885629654,69433,55529,1.974846363067627,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,9,DegreeAwareRandom,degree_aware_random,GCN,0.27828947368421053,0.16776246621036234,0.30057565789473684,0.23909040692321856,0.3241792535264012,0.27520796905632383,0.31287716215632333,0.21550270915031433,0.21800918877124786,69433,47709,1.6224737167358398,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,9,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.27631578947368424,0.16592883761673569,0.30180921052631576,0.31257192174913695,0.2712520284608663,0.2904497761144155,0.2002506012990941,0.21550270915031433,0.21828234195709229,69433,55529,7.747892618179321,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.8384499549865723,7.911421562312171e-07,0.8198370933532715,0.4313012957572937,0.5,0.2949255108833313,0.4103699028491974,0.5228511050997937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,9,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.2835526315789474,0.16053444238027162,0.2993421052631579,0.4871979286536249,0.422793658719261,0.45271670119628415,0.2002506012990941,0.21550270915031433,0.22029930353164673,69433,55529,4.995761871337891,0.3,0.1,0.5,,,,,0.1,0.5,,,0.8384499549865723,,,,,0.29999998211860657,0.2997431755065918,0.5595005281921701,feature_pos_neg,False,4.781917368745781e-07,1.7510942598164547e-06,1.2729025229418767e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,9,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.2736842105263158,0.1539249499929567,0.3026315789473684,0.44936708860759494,0.38996379977530893,0.4175633228630622,0.2002506012990941,0.21550270915031433,0.22073151171207428,69433,55529,10.080506086349487,0.3,,,,,200.0,stability_residual,,,,,0.8384499549865723,,,,,,,0.5975274851023786,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.16155001521110535,0.740991473197937,0.20645494759082794,0.5,1.588888168334961,0.0019057025201618671,0.25476592779159546,0.06019717827439308,0.5,0.28868135809898376,0.10001008212566376,0.7252576351165771,0.3231619894504547,1.0,0.0,-0.24535290896892548,0.5,0.06578846275806427,0.5507858686311713,0.5241007606041571,0.49450166138389584
Actor,degree_aligned_random,0.3,9,Random-Matched,random_matched,GCN,0.2875,0.2127881478852774,0.3013980263157895,0.2302934407364787,0.19985020596679565,0.21399451981554501,0.2002506012990941,0.21550270915031433,0.2163374125957489,69433,55529,3.08915114402771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,clean,0.0,0,Feature-only,feature_only,GCN,0.2881578947368421,0.19605986767684697,0.2935855263157895,0.0,0.0,0.0,0.20033326468330492,0.2181011289358139,0.2204350233078003,53411,42711,2.4791159629821777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,clean,0.0,0,GCN-Jaccard,jaccard,GCN,0.2848684210526316,0.1946002084852703,0.29070723684210525,0.0,0.0,0.0,0.20033326468330492,0.2181011289358139,0.2204350233078003,53411,42711,1.5137171745300293,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,clean,0.0,0,DegreeAwareRandom,degree_aware_random,GCN,0.2723684210526316,0.22262024344761894,0.29276315789473684,0.0,0.0,0.0,0.28911647413454156,0.2181011289358139,0.21604466438293457,53411,37969,1.33888840675354,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,clean,0.0,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.2855263157894737,0.1809091990946418,0.29399671052631576,0.0,0.0,0.0,0.20033326468330492,0.2181011289358139,0.2187492698431015,53411,42711,6.113925457000732,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.8391725420951843,9.062590038411145e-07,0.8479479551315308,0.466724693775177,0.4999999701976776,0.29795733094215393,0.4071114659309387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,clean,0.0,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.2835526315789474,0.19046627880872372,0.30057565789473684,0.0,0.0,0.0,0.20033326468330492,0.2181011289358139,0.22291682660579681,53411,42711,3.843595027923584,0.3,0.1,0.5,,,,,0.1,0.5,,,0.8391725420951843,,,,,0.29999998211860657,0.29698318243026733,,feature_pos_neg,False,4.625198357643967e-07,1.549990770399745e-06,1.0874708777919295e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actor,clean,0.0,0,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.29078947368421054,0.18915153662002443,0.29523026315789475,0.0,0.0,0.0,0.20033326468330492,0.2181011289358139,0.22169934213161469,53411,42711,7.951297283172607,0.3,,,,,200.0,stability_residual,,,,,0.8391725420951843,,,,,,,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.1608274132013321,0.678211510181427,0.18367375433444977,0.5000000596046448,1.60496985912323,0.00020484006381593645,0.22361643612384796,0.09034710377454758,0.4999999701976776,0.2886832356452942,0.0999981239438057,0.7264649868011475,0.31712567806243896,0.9999999403953552,0.0,-0.300580769777298,0.5,0.0816110223531723,,,
