dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_score_ratio,hp_lambda_pos,hp_lambda_neg,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_num_views,hp_edge_dropout_rates,hp_use_gradient_confidence,hp_gradient_abstention_threshold,hp_checkpoint_control,diag_num_views,diag_use_gradient_confidence,diag_gradient_abstention_threshold,diag_skip_residualization,diag_feature_sim_mean,diag_raw_edge_score_mean,diag_raw_edge_score_std,diag_node_instability_mean,diag_node_entropy_mean,diag_node_jsd_mean,diag_node_confidence_mean,diag_projection_ratio,diag_residual_mean,diag_residual_std,diag_abstention_fraction,diag_edge_score_mean,diag_edge_score_std,diag_gradient_confidence_mean,diag_gradient_confidence_std,diag_projection_beta,diag_alpha,diag_residual_feature_sim_corr,diag_residual_auc,diag_raw_stability_auc,diag_feature_risk_auc
PubMed,low_feature_similarity,0.3,7,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.742,0.7390879495748844,0.758,0.8773863241929886,0.7603970820485824,0.8147133475685912,0.19999652904323073,0.6757779121398926,0.7737162709236145,115242,92194,15.957000732421875,0.3,,,,,,,0.7899622917175293,,,,,,0.9781923856284207,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.21003767848014832,0.7265456914901733,0.35005348920822144,0.5000000596046448,0.7935859560966492,0.006487039849162102,0.6516890525817871,0.00384465791285038,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.726520299911499,0.3328148424625397,0.9999999403953552,0.0,0.062005575746297836,0.5,-0.0025839111767709255,0.5917775712358728,0.6212157067183239,0.9984690585450623
PubMed,low_feature_similarity,0.3,7,Random-Matched,random_matched,GCN,0.703,0.6920556273167966,0.738,0.22787226657410622,0.19748815522298263,0.21159502034567504,0.19999652904323073,0.6757779121398926,0.675857424736023,115242,92194,5.077136039733887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,8,Feature-only,feature_only,GCN,0.738,0.7394736842105263,0.762,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6754308342933655,0.7807666659355164,115242,92194,5.109246253967285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,8,GCN-Jaccard,jaccard,GCN,0.747,0.7479479107082297,0.764,0.9591287747309962,0.8312401293524855,0.890616816405463,0.19999652904323073,0.6754308342933655,0.778662383556366,115242,92194,3.058058738708496,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,8,DegreeAwareRandom,degree_aware_random,GCN,0.69,0.6844610977720597,0.708,0.19191118160190326,0.21839512672031286,0.20429842766189454,0.262612589160202,0.6754308342933655,0.6663607358932495,115242,84978,2.7009968757629395,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,8,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.717,0.7112973607192764,0.722,0.5709822978132593,0.4948484620591111,0.5301962048265582,0.19999652904323073,0.6754308342933655,0.7280734181404114,115242,92194,8.094439506530762,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.7899782657623291,4.968509870195703e-08,4.7487131382695225e-07,4.2518615828157635e-07,0.30000001192092896,0.2470351755619049,0.878326232730242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.702,0.6996474889110657,0.694,0.16131551544602568,0.13980597127171543,0.14979251440312638,0.19999652904323073,0.6754308342933655,0.6732542514801025,115242,92194,12.67920708656311,0.3,0.1,0.5,,0.1,0.5,,0.7899782657623291,,,,0.2526699900627136,0.28046321868896484,0.4632336791500183,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.407343518446737e-09,0.982627809047699,0.9046995043754578,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,8,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.744,0.7417567838718574,0.754,0.8864109684137452,0.7682183951267203,0.8230933483743603,0.19999652904323073,0.6754308342933655,0.7711347937583923,115242,92194,15.812260150909424,0.3,,,,,,,0.7899782657623291,,,,,,0.9795240732037125,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.21002165973186493,0.7595697045326233,0.3990016281604767,0.5,0.6700844168663025,0.0068031493574380875,0.718643307685852,0.009423752315342426,0.4999999701976776,0.2886788547039032,0.10000693798065186,0.7255207896232605,0.3342306613922119,0.9999999403953552,0.0,0.0970764309167862,0.5,-0.007375173736363649,0.5961123269973488,0.6403896493769003,0.9984903344286225
PubMed,low_feature_similarity,0.3,8,Random-Matched,random_matched,GCN,0.682,0.6744747812892293,0.712,0.22223186393613328,0.19259983454914642,0.20635751984206924,0.19999652904323073,0.6754308342933655,0.674664318561554,115242,92194,5.116728782653809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,9,Feature-only,feature_only,GCN,0.741,0.7363954772633045,0.772,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6756911277770996,0.7800073623657227,115242,92194,5.062770843505859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,9,GCN-Jaccard,jaccard,GCN,0.749,0.7454948362127981,0.758,0.9576535925026033,0.8299616454839438,0.8892470085814432,0.19999652904323073,0.6756911277770996,0.777295708656311,115242,92194,2.966370105743408,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,9,DegreeAwareRandom,degree_aware_random,GCN,0.684,0.6804974810142178,0.708,0.19143742990962465,0.21824471685342559,0.203964014619061,0.2630811683240485,0.6756911277770996,0.6685742735862732,115242,84924,2.715743064880371,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,9,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.716,0.7106474201396823,0.716,0.5998785144047206,0.5198917048958411,0.557028322791185,0.19999652904323073,0.6756911277770996,0.7316527962684631,115242,92194,7.995511054992676,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.7899854779243469,1.47037724218535e-07,1.3654095027959556e-06,1.2183718354208395e-06,0.29999998211860657,0.24981102347373962,0.8901129848420014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,9,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.67,0.666937147463868,0.7,0.2032280458174245,0.1761299541249906,0.18871117199145884,0.19999652904323073,0.6756911277770996,0.6790246963500977,115242,92194,12.479769468307495,0.3,0.1,0.5,,0.1,0.5,,0.7899854779243469,,,,0.26200079917907715,0.27918773889541626,0.498395081180641,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,9.779526521924709e-08,0.9783672094345093,0.8058212995529175,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,9,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.734,0.7304671943969266,0.776,0.8378167303019785,0.7261036323982853,0.7779702671125257,0.19999652904323073,0.6756911277770996,0.7673601508140564,115242,92194,16.05315852165222,0.3,,,,,,,0.7899854779243469,,,,,,0.9678744168826572,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.21001453697681427,0.5028710961341858,0.11214367300271988,0.5,1.0393142700195312,0.019117187708616257,0.4487583339214325,0.026967715471982956,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7257407903671265,0.3319191336631775,0.9999999403953552,0.0,-0.1642192155122757,0.5,0.0068399240262806416,0.5624507564122522,0.4821735047990432,0.9984970627284954
PubMed,low_feature_similarity,0.3,9,Random-Matched,random_matched,GCN,0.703,0.6913167881082626,0.722,0.23307879208608123,0.20200045122960067,0.21642963619515734,0.19999652904323073,0.6756911277770996,0.6757489442825317,115242,92194,5.253134489059448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,10,Feature-only,feature_only,GCN,0.755,0.750415600505452,0.768,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6757084727287292,0.779790461063385,115242,92194,5.118410348892212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,10,GCN-Jaccard,jaccard,GCN,0.742,0.7399523720719999,0.76,0.957306490801805,0.8296608257501692,0.8889247008581442,0.19999652904323073,0.6757084727287292,0.7771872282028198,115242,92194,3.105295181274414,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,10,DegreeAwareRandom,degree_aware_random,GCN,0.703,0.6966897394157164,0.73,0.19641439534268326,0.22328344739414904,0.2089888431351846,0.2623349126186634,0.6757084727287292,0.6682742834091187,115242,85010,2.677427053451538,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,10,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.718,0.711445055980111,0.72,0.5721971537660534,0.49590133112732193,0.531324281858104,0.19999652904323073,0.6757084727287292,0.7275744676589966,115242,92194,8.173105955123901,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.7899768948554993,7.446424810098051e-09,4.3146343386979424e-08,3.5699912359632435e-08,0.30000001192092896,0.2456899732351303,0.8788489158405621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,10,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.701,0.7017492138364779,0.692,0.15203054494967025,0.1317590433932466,0.14117078280488296,0.19999652904323073,0.6757084727287292,0.6735579371452332,115242,92194,12.70696210861206,0.3,0.1,0.5,,0.1,0.5,,0.7899768948554993,,,,0.2445358783006668,0.2786518335342407,0.4533534588028888,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,8.78855299646375e-09,0.9847060441970825,0.9262133836746216,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,10,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.734,0.7310251045025195,0.75,0.883113502256161,0.7653606076558622,0.8200314250030216,0.19999652904323073,0.6757084727287292,0.7737813591957092,115242,92194,16.034180641174316,0.3,,,,,,,0.7899768948554993,,,,,,0.9786653746747316,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.21002301573753357,0.7685732245445251,0.4019126892089844,0.5,0.442121297121048,0.04104241356253624,0.8207054138183594,0.003600490279495716,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7249826192855835,0.3331243395805359,0.9999999403953552,0.0,0.060004349797964096,0.5,-0.0035601146519184113,0.5826259699432601,0.6106899072284945,0.9984882644435399
PubMed,low_feature_similarity,0.3,10,Random-Matched,random_matched,GCN,0.714,0.7041055993987223,0.724,0.23238458868448456,0.2013988117620516,0.21578502074855968,0.19999652904323073,0.6757084727287292,0.6758140325546265,115242,92194,5.186917781829834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
